Date,GLD,IWM,QQQ,SPY,TLT,VNQ
2005-01-07,-0.027812311076695937,-0.047750287044453193,-0.02434435192570128,-0.015582067271241831,-0.0022556038257995127,-0.043517195320834715
2005-01-14,0.011406956935290685,0.008416499235390852,-0.0031175641156569577,-0.0016901753008669368,0.01824278647195342,-0.00581013018245378
2005-01-21,0.009875508823672463,-0.010881380589133162,-0.03656998832901673,-0.012424320135931767,0.009271530773523363,0.008423846453328162
2005-01-28,-0.0011706205616137748,0.010148962274514483,-0.003515035273037006,0.005550244310264265,0.004822726483005172,-0.035671387112098975
2005-02-04,-0.028994364906852765,0.03189614442587872,0.022232144776868648,0.023564450386839013,0.016805502670466353,0.03380499587682448
2005-02-11,0.01460230824900904,-0.0014202196863009366,-0.00132568061756198,0.004481415685539992,0.0015107808643185022,0.015931990683224085
2005-02-18,0.015796583439659093,-0.008328999925515244,-0.009326909472347805,-0.003150781067131526,-0.021018852816405226,0.0009191789962573124
2005-02-25,0.017391742711869197,0.012033885561979131,0.007203084217509551,0.008601231567198539,0.0015396972573106897,-0.01778502337014437
2005-03-04,-0.0027624080736135884,0.012668653580335507,-0.0026620629067105528,0.010648284055026054,-0.0022633652355611347,0.02492051291548079
2005-03-11,0.023916393795479603,-0.028452846995745417,-0.00937192440508032,-0.019249515622224718,-0.023247938064015334,-0.03412175340415098
2005-03-18,-0.012228434022754177,-0.010286637434326566,-0.01791545330886495,-0.011566720955680804,0.0027104935481307695,0.007517183063741847
2005-03-25,-0.03477401882768444,-0.009332144564524483,-0.006595514796540539,-0.011880806777765105,-0.004520903211297486,-0.024540095998570034
2005-04-01,0.0054111306430435265,-0.0037743422182945747,-0.0019317526738453616,0.0024726007387410286,0.015301655552671408,0.006773002720279628
2005-04-08,0.0016410669918451703,-0.0027989771174493448,0.012081216789736279,0.0048426323106402075,-0.003927214799367919,0.0028887311528094078
2005-04-15,-0.006816270375332904,-0.04778515574203482,-0.053248786431347325,-0.033171301101508434,0.02377386776510853,0.013372016285080165
2005-04-22,0.023080587517996454,0.014849528162165022,0.010024644571341834,0.01236257884010987,0.0041633365217601855,0.008502233930393092
2005-04-29,-0.0009223177161198394,-0.018314449380040763,-0.0031398420768974245,0.0015568438710462824,0.010548183732142613,0.030755009020921646
2005-05-06,-0.019332103787907323,0.02958234676565987,0.024845895584468793,0.011509726162778702,-0.011463747720181085,0.0016404087263203072
2005-05-13,-0.013496113139499487,-0.021458398720293193,0.01054161845798791,-0.011769338449453787,0.018926401362010105,0.007259345004237662
2005-05-20,-0.007177045851492168,0.04230090941145857,0.0384344969471691,0.02895807006306506,0.006873796080040983,0.038490119799300164
2005-05-27,0.005507006257920818,0.014336123604756704,0.014498481186968962,0.009441374521935435,0.0042710975360962964,-0.02323613102007742
2005-06-03,0.006900612831158184,0.004544242878583725,-0.002883444280558648,-0.0008319240843504827,0.018594862654629916,0.018527442333220213
2005-06-10,0.010614577271431138,0.011191379072277132,-0.014540652936820912,0.00041642136365088647,-0.0037874413870304475,0.019047845928132523
2005-06-17,0.023421410007619718,0.024829551757758833,0.00941014399090474,0.013632095969410838,-0.005919089237430617,0.027241619585293753
2005-06-24,0.006169343222457695,-0.026397162414856484,-0.02405255847196861,-0.019806008868991504,0.02160372386895645,-0.016493297200032266
2005-07-01,-0.027715416737173294,0.02805505931240177,-0.0065124356082397646,0.004612207970817867,-0.008984337544202966,0.0155598102704251
2005-07-08,-0.010357965631727561,0.030629361208876132,0.027920964476193286,0.014864140311793606,-0.006004407352666328,0.027982726046686394
2005-07-15,-0.004981604194954435,0.00045458900008500235,0.02922173780942723,0.012451145182841135,-0.006998942569512621,-0.006591428353351638
2005-07-22,0.009467562454685345,0.01980258258973664,0.013536530761368881,0.0056822119796247645,-0.004478526969960489,0.012651162843508224
2005-07-29,0.00867834530457451,0.008431235961927904,0.004050229214062475,0.0016175506105461914,-0.0047147567099114105,0.026422785974262026
2005-08-05,0.018051839323173773,-0.02868840755174973,-0.00252965388040707,-0.006974543755944565,-0.011983629078659668,-0.04820947768145237
2005-08-12,0.020207367187017176,-0.0068447454965797645,-0.006862464498319969,0.001464126713585646,0.017840708558241714,-0.010062619018202225
2005-08-19,-0.020207367187017322,-0.006277106551539136,-0.009996080444034414,-0.004805901491851493,0.005024557993084184,-0.0030382695444183335
2005-08-26,0.00022938049258878308,-0.009412896895184113,-0.009316733399129334,-0.01406156212492173,0.0073297430447527324,-0.000507506844498587
2005-09-02,0.014568875603584629,0.025561623026102792,0.008027541264676799,0.012427133004867974,0.010764267768041196,0.026703589686092346
2005-09-09,0.013245230152961918,0.01826992683729857,0.021687193177240455,0.018876715229256207,-0.012265026520708114,0.017630583305044203
2005-09-16,0.021620068758130835,-0.006700331053327773,-0.0055672531268787075,-0.004619774605369785,-0.020420277407561208,-0.008939085876826793
2005-09-23,0.009989205583972264,-0.0235899715739267,-0.01663566809767801,-0.01682077925902328,0.005522398389091596,-0.03168071198137478
2005-09-30,0.00903430506288114,0.018394306228204337,0.018156675082106333,0.013089123581469618,-0.004437175059473777,0.029990236311977912
2005-10-07,0.01403382245135621,-0.03510262655506882,-0.028793494473768888,-0.028272919312640133,2.185717744267006e-05,-0.047426008128315156
2005-10-14,-0.011894816841764962,-0.018739032956978447,-0.007329688919489069,-0.00789001420198624,-0.017685608327965275,-0.012391993279350914
2005-10-21,-0.0060008491308644815,0.0017468734957954268,0.012792115523497256,-0.004560792403396162,0.013211572610837599,0.0008772625976968818
2005-10-28,0.014935220018155415,0.0006346943857464451,-0.005984289352681702,0.01403796768063532,-0.02010701372014746,0.024611196961364847
2005-11-04,-0.036885512361491374,0.037657803802151904,0.04490540977850047,0.01909870528383893,-0.01233528928392663,-0.016745595168021942
2005-11-11,0.027951141474200306,0.014404397731146119,0.015596710024998812,0.013421839909142202,0.015426371131847949,0.040598941349555565
2005-11-18,0.034855509874469864,0.006900798539005889,0.01801366922847352,0.011008831717129974,0.007238026347404053,0.012954740755160768
2005-11-25,0.01961646701363339,0.015869946052040777,0.010559445415337333,0.015857038491315416,0.004095425936861808,0.02541640603745897
2005-12-02,0.01804744281790422,0.012574398434048034,0.005238466628236311,-0.002204532751341369,-0.006877131998027152,-0.006941415812166787
2005-12-09,0.040504014119338946,-0.0026184737600059736,-0.009305208026993696,-0.004107824723550511,0.0004451134059670261,-0.0021078229404750334
2005-12-16,-0.04508523003102265,-0.011723279324869528,-0.0009518831118132468,0.005524438852382858,0.012872293006409116,0.0034030409022419877
2005-12-23,0.0005987183009096043,0.008123381369249866,-0.00433880374256395,0.0031605988260316647,0.012054960160549105,0.0032305799440959532
2005-12-30,0.028713927235804192,-0.020913134132082317,-0.024203674536823264,-0.017910028421472622,0.005234871362154778,-0.013723813464809487
2006-01-06,0.04065135842596178,0.042403391784147045,0.054653966615835894,0.03107595992327702,-0.0019595536631354816,0.04433549213131592
